"Admin is a required field in the each row","Admin is een verplicht veld in elke rij",module,Magento_Swatches
"Update Product Preview Image","Product Voorvertoning bijwerken",module,Magento_Swatches
"Filtering by this attribute will update the product image on catalog page","Filteren op dit attribuut zal de product afbeelding op de catalogus pagina bijwerken",module,Magento_Swatches
"Use Product Image for Swatch if Possible","Gebruik indien mogelijk productafbeelding voor staal",module,Magento_Swatches
"Allows use fallback logic for replacing swatch image with product swatch or base image","Sta gebruik van fallback logica toe voor het vervangen door productstaal of basisafbeelding",module,Magento_Swatches
"Visual Swatch","Visuele Swatch",module,Magento_Swatches
"Text Swatch","Tekstuele staal",module,Magento_Swatches
"Manage Swatch (Values of Your Attribute)","Staal beheren (waarden van het attribuut)",module,Magento_Swatches
"Is Default","Is standaard",module,Magento_Swatches
Swatch,Staal,module,Magento_Swatches
"Add Swatch","Staal toevoegen",module,Magento_Swatches
"Sort Option",Sorteeroptie,module,Magento_Swatches
Delete,Verwijder,module,Magento_Swatches
"Choose a color","Kies een kleur",module,Magento_Swatches
"Upload a file","Bestand opladen",module,Magento_Swatches
Clear,Legen,module,Magento_Swatches
"Step 2: Attribute Values","Stap 2: Kenmerkwaarden",module,Magento_Swatches
"Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.","Selecteer van de volgende attribuut-waarden voor dit product. Elke unieke combinatie van waarden maakt een eigen product art.nr. aan.",module,Magento_Swatches
"Sort Variations","Sorteer variaties",module,Magento_Swatches
Options,Opties,module,Magento_Swatches
"Select All","Alles selecteren",module,Magento_Swatches
"Deselect All","Alles deselecteren",module,Magento_Swatches
"Remove Attribute","Verwijder Attribuut",module,Magento_Swatches
"Save Option","Optie opslaan",module,Magento_Swatches
"Remove Option","Optie Verwijderen",module,Magento_Swatches
"Create New Value","Maak een nieuwe waarde",module,Magento_Swatches
"These changes affect all related products.","Deze wijzigingen van invloed op alle gerelateerde producten.",module,Magento_Swatches
"Swatches per Product","Stalen per Product",module,Magento_Swatches
"Swatch Image","Staal afbeelding",module,Magento_Swatches
Image,Afbeelding,module,Magento_Swatches
"Allowed file types: jpeg, gif, png.","Toegestane bestandstypes: jpeg, gif, png.",module,Magento_Swatches
"Image Opacity",Afbeeldingstransparantie,module,Magento_Swatches
"Image Size",Afbeeldingsgrootte,module,Magento_Swatches
"Example format: 200x300.","Voorbeeld afmeting: 200 x 300.",module,Magento_Swatches
"Image Position",Afbeeldingspositie,module,Magento_Swatches
"Default Store View","Standaard Winkelaanzicht",module,Magento_Swatches
Admin,Beheerder,module,Magento_Swatches
"Related Products Rule","Verwante producten regel",module,Magento_TargetRule
"Add Rule","Regel toevoegen",module,Magento_TargetRule
"Save and Continue Edit",Toepassen,module,Magento_TargetRule
"Edit Rule '%1'","Bewerk regel '%1'",module,Magento_TargetRule
"New Rule","Nieuwe regel",module,Magento_TargetRule
"Rule Information","Regel Informatie",module,Magento_TargetRule
"Product Result Conditions (leave blank for matching all products)","Product resultaat voorwaarden (laat dit veld leeg om alle producten te vinden)",module,Magento_TargetRule
"Products to Display","Producten om weer te geven",module,Magento_TargetRule
"Product Match Conditions (leave blank for matching all products)","Condities om product te matchen (laat dit veld leeg om alle producten te matchen)",module,Magento_TargetRule
"Products to Match","Overeenkomstige producten",module,Magento_TargetRule
"General Rule Information","Algemene regelinformatie",module,Magento_TargetRule
"Rule Name","Regel Naam",module,Magento_TargetRule
Priority,Prioriteit,module,Magento_TargetRule
Status,Status,module,Magento_TargetRule
Active,Actief,module,Magento_TargetRule
Inactive,Inactief,module,Magento_TargetRule
"Apply To","Pas Toe Op",module,Magento_TargetRule
From,Van,module,Magento_TargetRule
To,Aan,module,Magento_TargetRule
"Result Limit","Grens van het resultaat",module,Magento_TargetRule
"Maximum number of products this rule can apply to (up to 20).","Maximaal aantal producten waarvoor deze regel kan gelden (maximaal 20).",module,Magento_TargetRule
"Product Rule Information","Productregel informatie",module,Magento_TargetRule
"Undefined Catalog Product List Type","Ongedefinieerd catalogus product type",module,Magento_TargetRule
"You deleted the rule.","U heeft de regel verwijderd.",module,Magento_TargetRule
"We can't find a page to delete.","Pagina om te verwijderen niet gevonden.",module,Magento_TargetRule
"This rule no longer exists.","Deze regel bestaat niet langer.",module,Magento_TargetRule
"New Related Products Rule","Nieuwe regel van verwante producten",module,Magento_TargetRule
"Related Products Rules","Verwante producten regel",module,Magento_TargetRule
"You saved the rule.","U heeft de regel opgeslagen.",module,Magento_TargetRule
"We can't save the product rule right now.","We kunnen de product regel momenteel niet opslaan.",module,Magento_TargetRule
"Please specify a correct rule.","Geef een juiste regel op.",module,Magento_TargetRule
"Invalid product list type","Ongeldig type productlijst",module,Magento_TargetRule
"Invalid rotation mode type","Ongeldige rotatiemodus soort",module,Magento_TargetRule
"Conditions Combination","Combinatie van condities",module,Magento_TargetRule
Type,Type,module,Magento_TargetRule
"Product %1%2%3%4%5%6%7","Product %1%2%3%4%5%6%7",module,Magento_TargetRule
"Constant Value","Constante waarde",module,Magento_TargetRule
"the Same as Matched Product Categories","hetzelfde als gelijkwaardige product categoriën",module,Magento_TargetRule
"the Child of the Matched Product Categories","een kind van gelijkwaardige product categoriën",module,Magento_TargetRule
"Matched Product %1","Overeenkomstig product %1",module,Magento_TargetRule
"Target Product","Doel product",module,Magento_TargetRule
"Price (percentage)","Prijs (percentage)",module,Magento_TargetRule
"Product Special","Speciaal product",module,Magento_TargetRule
"equal to","gelijk aan",module,Magento_TargetRule
more,meer,module,Magento_TargetRule
"equals or greater than","gelijk aan of groter dan",module,Magento_TargetRule
less,minder,module,Magento_TargetRule
"equals or less than","gelijk aan of minder dan",module,Magento_TargetRule
"Product Price is %1 %2% of Matched Product(s) Price","Productprijs is %1 %2% van de prijs van overeenkomstige product(en)",module,Magento_TargetRule
"Please define a product data object.","Definieer het product data-object.",module,Magento_TargetRule
"We can't rebuild the index for an undefined product.","We kunnen geen index herbouwen voor een ongedefinieerd product.",module,Magento_TargetRule
"Could not rebuild index for empty products array","Kan index voor lege producten niet opnieuw opbouwen",module,Magento_TargetRule
"-- Please Select --","-- Selecteer Alstublieft --",module,Magento_TargetRule
"Related Products","Gerelateerde producten",module,Magento_TargetRule
Up-sells,"verkoop van duurdere producten",module,Magento_TargetRule
Cross-sells,Kruis-verkopen,module,Magento_TargetRule
"Model class name for attribute is invalid","Model klasse naam voor attribuut is ongeldig",module,Magento_TargetRule
"This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.","Deze attribuut code is ongeldig. De code moet beginnen met een letter en mag enkel uit letters (a-z), nummers (0-9) of liggende streepjes (_) bestaan.",module,Magento_TargetRule
"Product Attributes","Product Kenmerken",module,Magento_TargetRule
"Both Selected and Rule-Based","Geselecteerd en op regels gebaseerd",module,Magento_TargetRule
"Selected Only","alleen geselecteerd",module,Magento_TargetRule
"Rule-Based Only","alleen rule gebaseerd",module,Magento_TargetRule
"Do not rotate","Niet draaien",module,Magento_TargetRule
Shuffle,Schud,module,Magento_TargetRule
"Validate error 1","Valideer fout 1",module,Magento_TargetRule
"Validate error 2","Valideer fout 2",module,Magento_TargetRule
"Attribute Set",Attributenset,module,Magento_TargetRule
Category,Categorie,module,Magento_TargetRule
"Please choose a condition to add.","Kies een conditie om toe te voegen.",module,Magento_TargetRule
Close,Sluiten,module,Magento_TargetRule
"Rule-based Settings","rule gebaseerde instellingen",module,Magento_TargetRule
"Rule-based Positions","rule gebaseerde posities",module,Magento_TargetRule
"Use Config Settings","Gebruik configuratiewaarden",module,Magento_TargetRule
[GLOBAL],[GLOBAAL],module,Magento_TargetRule
"Position Behavior","Positie gedrag",module,Magento_TargetRule
"Rule-Based Product Relations","rule gebaseerde product relaties",module,Magento_TargetRule
"Maximum Number of Products in Related Products List","Maximaal aantal producten in gerelateerde productenlijst",module,Magento_TargetRule
"Show Related Products","Laat gerelateerde producten zien",module,Magento_TargetRule
"Rotation Mode for Products in Related Product List","Rotatiemodus voor Producten in gerelateerde Catalogus",module,Magento_TargetRule
"Maximum Number of Products in Cross-Sell Product List","Maximaal aantal producten in kruisverkoop productlijst",module,Magento_TargetRule
"Show Cross-Sell Products","laat tegenovergestelde producten zien",module,Magento_TargetRule
"Rotation Mode for Products in Cross-Sell Product List","Rotationmodus voor Producten in Cross-Sell catalogus",module,Magento_TargetRule
"Maximum Number of Products in Upsell Product List","Maximaal aantal producten in meer te verkopen producten lijst",module,Magento_TargetRule
"Show Upsell Products","laat betere/duurdere producten zien",module,Magento_TargetRule
"Rotation Mode for Products in Upsell Product List","Rotatiemodus voor Producten in Upsell Catalogus",module,Magento_TargetRule
"Target Rule","Doel regel",module,Magento_TargetRule
"Target Rule Index","Doel regel Index",module,Magento_TargetRule
"Product/Target Rule","Product/Target regel",module,Magento_TargetRule
"Indexed product/rule association","Productregelkoppelingen index",module,Magento_TargetRule
"Target Rule/Product",Regel/doelproduct,module,Magento_TargetRule
"Indexed rule/product association","Geïndexeerde artikel/product vereniging",module,Magento_TargetRule
ID,ID,module,Magento_TargetRule
Rule,Regel,module,Magento_TargetRule
Start,Start,module,Magento_TargetRule
End,Einde,module,Magento_TargetRule
"Applies To","geldt voor",module,Magento_TargetRule
"Tax Rate Information",BTW-tariefgegevens,module,Magento_Tax
"Tax Identifier",BTW-identifier,module,Magento_Tax
"Zip/Post is Range",Postcodereeks,module,Magento_Tax
"Zip/Post Code",Postcode,module,Magento_Tax
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' -matcht elke; 'xyz*' - matcht alles dat begint met 'xyz' en niet langer dan %1.",module,Magento_Tax
"Range From",Van,module,Magento_Tax
"Range To",Tot,module,Magento_Tax
State,Provincie,module,Magento_Tax
Country,Land,module,Magento_Tax
"Rate Percent",Percentage,module,Magento_Tax
"Tax Titles","BTW titels",module,Magento_Tax
"Add New Tax Rate","Nieuw BTW-tarief toevoegen",module,Magento_Tax
Back,Terug,module,Magento_Tax
Reset,Reset,module,Magento_Tax
"Delete Rate","Tarief verwijderen",module,Magento_Tax
"Are you sure you want to do this?","Weet u zeker dat u dit wilt doen?",module,Magento_Tax
"Save Rate","Tarief opslaan",module,Magento_Tax
"Manage Tax Rules","Beheer BTW-regels",module,Magento_Tax
"Add New Tax Rule","Nieuwe BTW-regel toevoegen",module,Magento_Tax
"Save Rule","Regel opslaan",module,Magento_Tax
"Delete Rule","Regel verwijderen",module,Magento_Tax
"Save and Continue Edit",Toepassen,module,Magento_Tax
"Tax Rule Information","BTW-regel Informatie",module,Magento_Tax
Name,Naam,module,Magento_Tax
"Customer Tax Class","BTW-tariefgroep klant",module,Magento_Tax
"Product Tax Class","BTW-tariefgroep product",module,Magento_Tax
"Tax Rate",BTW-tarief,module,Magento_Tax
Priority,Prioriteit,module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","BTW-tarieven met dezelfde prioriteit worden opgeteld, andere worden gecombineerd.",module,Magento_Tax
"Calculate Off Subtotal Only","Enkel subtotaal berekenen",module,Magento_Tax
"Sort Order","Sorteer Bestelling",module,Magento_Tax
"Do you really want to delete this tax class?","Wil u deze BTW-tariefgroep verwijderen?",module,Magento_Tax
"Add New Tax Class","Nieuwe BTW-tariefgroep",module,Magento_Tax
"Shipping Incl. Tax (%1)","Verzendkosten incl. BTW (%1)",module,Magento_Tax
"Shipping Excl. Tax (%1)","Verzendkosten excl. BTW (%1)",module,Magento_Tax
"Subtotal (Excl.Tax)","Subtotaal (incl. BTW)",module,Magento_Tax
"Subtotal (Incl.Tax)","Subtotaal (incl. BTW)",module,Magento_Tax
"Shipping & Handling (Excl.Tax)","Verzend- en verwerkingskosten (excl. BTW)",module,Magento_Tax
"Shipping & Handling (Incl.Tax)","Verzend- en verwerkingskosten (incl. BTW)",module,Magento_Tax
"Grand Total (Excl.Tax)","Eindtotaal (excl. BTW)",module,Magento_Tax
"Grand Total (Incl.Tax)","Eindtotaal (incl. BTW)",module,Magento_Tax
Sales,Verkopen,module,Magento_Tax
Tax,BTW,module,Magento_Tax
"Manage Tax Rates","Beheer BTW-tarieven",module,Magento_Tax
"New Tax Rate","Nieuw BTW-tarief",module,Magento_Tax
"Tax Zones and Rates","BTW-zones en -tarieven",module,Magento_Tax
"We can't delete this tax rate right now.","We kunnen dit belastingstarief momenteel niet verwijderen.",module,Magento_Tax
"An error occurred while loading this tax rate.","Er is een fout opgetreden tijdens het laden van het BTW tarief.",module,Magento_Tax
"We can't save this rate right now.","We kunnen dit tarief op dit moment niet opslaan",module,Magento_Tax
"You deleted the tax rate.","U heeft het BTW-tarief verwijderd.",module,Magento_Tax
"We can't delete this rate because of an incorrect rate ID.","We kunnen het tarief niet verwijderen omwille van een onjuist tarief ID.",module,Magento_Tax
"Something went wrong deleting this rate.","Er ging iets mis bij het verwijderen van dit tarief.",module,Magento_Tax
"Edit Tax Rate","Bewerk BTW-tarief",module,Magento_Tax
"You saved the tax rate.","U hebt het BTW-percentage opgeslagen.",module,Magento_Tax
"Tax Rules","Fiscale regels",module,Magento_Tax
"The tax rule has been deleted.","De BTW regel is verwijderd",module,Magento_Tax
"This rule no longer exists.","Deze regel bestaat niet langer.",module,Magento_Tax
"Something went wrong deleting this tax rule.","Er ging iets mis bij het verwijderen van deze BTW-regel.",module,Magento_Tax
"New Tax Rule","Nieuwe fiscale regel",module,Magento_Tax
"Edit Rule","Bewerk regel",module,Magento_Tax
"New Rule","Nieuwe regel",module,Magento_Tax
"You saved the tax rule.","U heeft een BTW-regel opgeslagen.",module,Magento_Tax
"We can't save this tax rule right now.","Het is momenteel niet mogelijk deze BTW-regel op te slaan.",module,Magento_Tax
"Invalid name of tax class specified.","Ongeldige naam voor BTW-tariefgroep opgegeven.",module,Magento_Tax
"We can't delete this tax class right now.","We kunnen dit belastingstarief momenteel niet verwijderen.",module,Magento_Tax
"We can't save this tax class right now.","We kunnen dit belastingstarief momenteel niet bewaren.",module,Magento_Tax
"Make sure all required information is valid.","Zorg ervoor dat alle vereiste informatie is geldig.",module,Magento_Tax
"The Rate Percent should be a positive number.","Percentage moet een positief nummer zijn.",module,Magento_Tax
"Maximum zip code length is 9.","Maximale lengte voor de postcode is 9",module,Magento_Tax
"Use digits only for the zip code.","Gebruik alleen cijfers voor de postcode.",module,Magento_Tax
"Range To should be equal or greater than Range From.","""Bereik tot"" moet gelijk zijn of groter dan ""Bereik van""",module,Magento_Tax
"The tax rate cannot be removed. It exists in a tax rule.","Het BTW-tarief kan niet verwijderd worden. Het bestaat in een BTW-regel.",module,Magento_Tax
"%fieldName is a required field.","%fieldName is een verplicht veld.",module,Magento_Tax
"Invalid value of ""%value"" provided for the %fieldName field.","Ongeldige waarde voor ""%"" opgegeven voor het %fieldName veld.",module,Magento_Tax
"This class no longer exists.","Deze klasse bestaat niet meer.",module,Magento_Tax
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","U kunt deze BTW-tariefgroep niet verwijderen omdat hij nog gebruikt wordt in BTW-regels. U moet eerst de regels verwijderen waarin hij wordt gebruikt.",module,Magento_Tax
"You cannot delete this tax class because it is used in existing %1(s).","U kan deze BTW-tariefgroep niet verwijderen aangezien het wordt gebruikt in bestaande %1(s).",module,Magento_Tax
"Custom price if available","Aangepaste prijs als deze beschikbaar is",module,Magento_Tax
"Original price only","Alleen oorspronkelijke prijs",module,Magento_Tax
"Shipping Address",Bezorgadres,module,Magento_Tax
"Billing Address","Factuur adres",module,Magento_Tax
"Shipping Origin","Plaats van verzending",module,Magento_Tax
"No (price without tax)","Nee (prijs excl. BTW)",module,Magento_Tax
"Yes (only price with tax)","Ja (alleen prijzen incl. BTW)",module,Magento_Tax
"Both (without and with tax)","Beide (met en zonder BTW)",module,Magento_Tax
"Invalid attribute %1","Ongeldig attribuut %1",module,Magento_Tax
Code,"Interne naam",module,Magento_Tax
"Invalid type supplied","Ongeldig type opgegeven",module,Magento_Tax
"Class name and class type","Klassenaam en klassetype",module,Magento_Tax
"No such entity with %fieldName = %fieldValue","Geen dergelijke entiteit met %fieldName = %fieldValue",module,Magento_Tax
"Grand Total (Excl. Tax)","Eindtotaal (excl. BTW)",module,Magento_Tax
"Grand Total (Incl. Tax)","Eindtotaal (incl. BTW)",module,Magento_Tax
"Shipping (Excl. Tax)","Verzendkosten (excl. BTW)",module,Magento_Tax
"Shipping (Incl. Tax)","Verzendkosten (incl. BTW)",module,Magento_Tax
"Subtotal (Excl. Tax)","Subtotaal (excl. BTW)",module,Magento_Tax
"Subtotal (Incl. Tax)","Subtotaal (incl. BTW)",module,Magento_Tax
Subtotal,Subtotaal,module,Magento_Tax
"Unit Price",Stukprijs,module,Magento_Tax
"Row Total",Rijtotaal,module,Magento_Tax
Total,Totaal,module,Magento_Tax
"Before Discount","Voorafgaand aan korting",module,Magento_Tax
"After Discount","Na korting",module,Magento_Tax
"Excluding Tax","Exclusief BTW",module,Magento_Tax
"Including Tax","Inclusief BTW",module,Magento_Tax
None,Geen,module,Magento_Tax
"Including and Excluding Tax","In- en exclusief BTW",module,Magento_Tax
"Warning tax configuration can result in rounding errors.","Waarschuwing: Deze BTW-configuratie kan in afrondfouten resulteren",module,Magento_Tax
"Store(s) affected:","Winkel(s) getroffen:",module,Magento_Tax
"Click on the link to <a href=""%1"">ignore this notification</a>","Klik op de link om <a href=""%1"">deze notificatie te negeren</a>",module,Magento_Tax
"Warning tax discount configuration might result in different discounts
                                than a customer might expect.","Waarschuwing: de configuratie voor BTW-korting kan resulteren in andere kortingen dat de klant zou kunnen verwachten.",module,Magento_Tax
"Please see <a href=""%1"">documentation</a> for more details.","Raadpleeg <a href=""%1"">de documenatie</a> voor meer uitleg.",module,Magento_Tax
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Ga naar <a href=""%1"">BTW configuratie</a> om uw instellingen aan te passen.",module,Magento_Tax
"Invalid type of tax class ""%1""","Ongeldig soort BTW-tariefgroep ""%1""",module,Magento_Tax
"Updating classType is not allowed.","Klasse type bijwerken is niet toegestaan.",module,Magento_Tax
"A class with the same name already exists for ClassType %1.","Een klasse met dezelfde naam bestaat reeds voor klasse type %1.",module,Magento_Tax
"customer group",Klantengroep,module,Magento_Tax
product,product,module,Magento_Tax
"Excl. tax:","Excl. BTW:",module,Magento_Tax
"Incl. Tax","Incl. BTW",module,Magento_Tax
"Entity already exists","Entiteit bestaat al",module,Magento_Tax
"Cannot save titles","Kan de titels niet opslaan",module,Magento_Tax
"Some Message","Één of ander bericht",module,Magento_Tax
"Something went wrong","Er is iets fout gegaan",module,Magento_Tax
"Could not save","Kan niet opslaan",module,Magento_Tax
"No such entity","Entiteit bestaat niet",module,Magento_Tax
"Excl. Tax","Excl. BTW",module,Magento_Tax
Note:,Notitie:,module,Magento_Tax
"Leave this field empty if you wish to use the tax identifier.","Laat dit veld leeg indien u de BTW-identifier wenst te gebruiken.",module,Magento_Tax
"An error occurred","Er is een fout opgetreden",module,Magento_Tax
"Do you really want to delete this tax rate?","Wenst u dit BTW-tarief te verwijderen?",module,Magento_Tax
Save,Opslaan,module,Magento_Tax
"Add New Class","Nieuwe tariefgroep toevoegen",module,Magento_Tax
"Grand Total Excl. Tax","Eindtotaal excl. BTW",module,Magento_Tax
"Grand Total Incl. Tax","Eindtotaal incl. BTW",module,Magento_Tax
Taxes,BTW,module,Magento_Tax
"Tax Section","BTW Sectie",module,Magento_Tax
"Tax Classes",BTW-tariefgroepen,module,Magento_Tax
"Tax Class for Shipping","BTW-tariefgroep voor verzending",module,Magento_Tax
"Default Tax Class for Product","Standaard BTW-tariefgroep voor producten",module,Magento_Tax
"Default Tax Class for Customer","Standaard BTW-tariefgroep voor klant",module,Magento_Tax
"Calculation Settings","BTW berekeningsmethodiek",module,Magento_Tax
"Tax Calculation Method Based On","BTW berekeningsmethodiek o.b.v",module,Magento_Tax
"Tax Calculation Based On","BTW berekening op basis van",module,Magento_Tax
"Catalog Prices",Catalogusprijzen,module,Magento_Tax
"This sets whether catalog prices entered from Magento Admin include tax.","Dit kenmerk bepaalt of de catalogus prijzen die zijn ingevoerd vanuit Magento Admin inclusief BTW zijn.",module,Magento_Tax
"Shipping Prices",Verzendkosten,module,Magento_Tax
"This sets whether shipping amounts entered from Magento Admin or obtained from gateways include tax.","Dit kenmerk bepaalt of de verzendkosten die zijn ingevoerd vanuit Magento Admin of verkregen via gateways inclusief BTW zijn.",module,Magento_Tax
"Apply Customer Tax","BTW in rekening brengen:",module,Magento_Tax
"Apply Discount On Prices","Bereken de korting op de prijzen.",module,Magento_Tax
"Apply discount on price including tax is calculated based on store tax if ""Apply Tax after Discount"" is selected.","Toepassen van korting op de prijs inclusief BTW is berekend op basis van de store belasting, wanneer ""Belasting na korting van toepassen"" is geselecteerd.",module,Magento_Tax
"Apply Tax On","Bereken BTW op",module,Magento_Tax
"Enable Cross Border Trade","Grensoverschrijdend handelsverkeer toestaan",module,Magento_Tax
"When catalog price includes tax, enable this setting to fix the price no matter what the customer's tax rate.","Indien de catalogusprijs inclusief BTW is, schakel deze optie dan in om de prijs aan te passen voor elk Btw-tarief van de klant.",module,Magento_Tax
"Default Tax Destination Calculation","Land van herkomst",module,Magento_Tax
"Default Country","Standaard land",module,Magento_Tax
"Default State","Standaard provincie",module,Magento_Tax
"Default Post Code","Standaard postcode",module,Magento_Tax
"Price Display Settings","Prijsweergave instellingen",module,Magento_Tax
"Display Product Prices In Catalog","Productprijzen tonen in catalogus",module,Magento_Tax
"Display Shipping Prices","Transportkosten tonen",module,Magento_Tax
"Shopping Cart Display Settings","Winkelwagen weergave instellingen",module,Magento_Tax
"Display Prices","Prijzen tonen",module,Magento_Tax
"Display Subtotal","Subtotaal tonen",module,Magento_Tax
"Display Shipping Amount","Verzendkosten tonen",module,Magento_Tax
"Include Tax In Order Total","Voeg BTW toe in ordertotaal",module,Magento_Tax
"Display Full Tax Summary","Volledig BTW-overzicht tonen",module,Magento_Tax
"Display Zero Tax Subtotal","BTW van nul tonen in subtotaal",module,Magento_Tax
"Orders, Invoices, Credit Memos Display Settings","Instellingen vertoning voor bestellingen, facturen, creditfacturen",module,Magento_Tax
State/Region,Provincie,module,Magento_Tax
Rate,Ratio,module,Magento_Tax
"Subtotal Only","Enkel subtotaal",module,Magento_Tax
"(Excl. Tax)","(Excl. BTW)",module,Magento_Tax
"(Incl. Tax)","(Incl. BTW)",module,Magento_Tax
"Order Total Excl. Tax","Totaal (excl. BTW)",module,Magento_Tax
"Order Total Incl. Tax","Totaal (incl. BTW)",module,Magento_Tax
"Order Total",Totaal,module,Magento_Tax
"Your credit card will be charged for","Uw creditcard zal in rekening gebracht worden voor",module,Magento_Tax
Code,"Interne naam",module,Magento_TaxImportExport
Country,Land,module,Magento_TaxImportExport
State,Provincie,module,Magento_TaxImportExport
"Zip/Post Code",Postcode,module,Magento_TaxImportExport
Rate,Ratio,module,Magento_TaxImportExport
"Zip/Post is Range",Postcodereeks,module,Magento_TaxImportExport
"Range From",Van,module,Magento_TaxImportExport
"Range To",Tot,module,Magento_TaxImportExport
"Tax Zones and Rates","BTW-zones en -tarieven",module,Magento_TaxImportExport
"Import and Export Tax Rates","Import & Export BTW Percentages",module,Magento_TaxImportExport
"The tax rate has been imported.","Het BTW-percentage is geimporteerd",module,Magento_TaxImportExport
"Invalid file upload attempt","Poging Ongeldig bestand te uploaden",module,Magento_TaxImportExport
"Invalid file upload attempt.","Poging Ongeldig bestand te uploaden.",module,Magento_TaxImportExport
"Invalid file format.","Ongeldig bestandsformaat.",module,Magento_TaxImportExport
"One of the countries has invalid code.","Eén van de landen heeft een ongeldige code.",module,Magento_TaxImportExport
"Import Tax Rates","BTW-tarieven Importeren",module,Magento_TaxImportExport
"Export Tax Rates","Exporteer BTW-tarieven",module,Magento_TaxImportExport
CSV,CSV,module,Magento_TaxImportExport
"Excel XML","Excel XML",module,Magento_TaxImportExport
Back,Terug,module,Magento_Theme
"Save and Continue",Toepassen,module,Magento_Theme
"Save Configuration","Configuratie opslaan",module,Magento_Theme
%1,%1,module,Magento_Theme
Default,Standaard,module,Magento_Theme
Themes,Thema's,module,Magento_Theme
"Save and Continue Edit",Toepassen,module,Magento_Theme
"Are you sure you want to delete this theme?","Weet u zeker dat u dit artikel wil verwijderen?",module,Magento_Theme
"Theme: %1","Thema: %1",module,Magento_Theme
"New Theme","Nieuw thema",module,Magento_Theme
"Theme CSS","Thema CSS",module,Magento_Theme
"Theme CSS Assets","Theme CSS Assets",module,Magento_Theme
"Custom CSS","Aangepaste CSS",module,Magento_Theme
"Select CSS File to Upload","Selecteer CSS bestand om te uploaden",module,Magento_Theme
"Upload CSS File","Upload CSS bestand",module,Magento_Theme
"Download CSS File","Download CSS bestand",module,Magento_Theme
Manage,Beheer,module,Magento_Theme
"Upload Images","Upload afbeeldingen",module,Magento_Theme
"Images Assets","Assets afbeeldingen",module,Magento_Theme
"Upload Fonts","Uploaden van lettertypen",module,Magento_Theme
"Fonts Assets","Assest lettertypes",module,Magento_Theme
"Edit custom.css","Bewerk custom.css",module,Magento_Theme
"Allowed file types *.css.","Toegestane file types *.css.",module,Magento_Theme
"This file will replace the current custom.css file and can't be more than 2 MB.","Dit bestand zal de huidige custom.css overschrijven en mag niet groter zijn dan 2 MB.",module,Magento_Theme
"Max file size to upload %1M","Maximale upload bestandsgrootte %1M",module,Magento_Theme
"Something is wrong with the file upload settings.","Er is iets mis met de bestand upload instellingen.",module,Magento_Theme
"CSS Editor",CSS-Editor,module,Magento_Theme
"Theme Settings","Thema instellingen",module,Magento_Theme
"Parent Theme","Bovenliggend Thema",module,Magento_Theme
"Theme Path","Thema pad",module,Magento_Theme
"Theme Title","Thema titel",module,Magento_Theme
"Theme Preview Image","Voorvertoning thema-afbeelding",module,Magento_Theme
General,Algemeen,module,Magento_Theme
"Copy of %1","Kopie van %1",module,Magento_Theme
"Max image size %1M","Maximale afbeeldingsgrootte %1M",module,Magento_Theme
"Theme JavaScript","Thema JavaScript",module,Magento_Theme
"Select JS Files to Upload","Selecteer JS bestanden om te uploaden",module,Magento_Theme
"Upload JS Files","Upload JS bestanden",module,Magento_Theme
"JS Editor","JS Editor",module,Magento_Theme
"Allowed file types *.js.","Toegestane bestandtypes *.js.",module,Magento_Theme
Theme,Thema,module,Magento_Theme
"Media Storage","Media opslag",module,Magento_Theme
"Create Folder","Map toevoegen",module,Magento_Theme
"Delete Folder","Map verwijderen",module,Magento_Theme
"Delete File","Bestand verwijderen",module,Magento_Theme
"Insert File","Bestand invoegen",module,Magento_Theme
"New Folder Name:","Nieuwe mapnaam",module,Magento_Theme
"Are you sure you want to delete this folder?","Weet u zeker dat u deze map wilt verwijderen?",module,Magento_Theme
"Are you sure you want to delete this file?","Weet u zeker dat u dit bestand wilt verwijderen?",module,Magento_Theme
"Storage Root","Opslag root",module,Magento_Theme
welcome,welkom,module,Magento_Theme
Global,Globaal,module,Magento_Theme
"Design Configuration",Ontwerpconfiguratie,module,Magento_Theme
"You saved the configuration.","U heeft de configuratie opgeslagen.",module,Magento_Theme
"Something went wrong while saving this configuration:","Er ging iets mis bij het opslaan van deze configuratie:",module,Magento_Theme
"You deleted the theme.","U heeft het thema verwijderd.",module,Magento_Theme
"We cannot delete the theme.","We kunnen het thema niet verwijderen.",module,Magento_Theme
"File not found: ""%1"".","Bestand niet gevonden: ""%1"".",module,Magento_Theme
"We can't find file.","We kunnen het bestand niet vinden.",module,Magento_Theme
"We cannot find theme ""%1"".","We kunnen het thema ""%1"" niet vinden.",module,Magento_Theme
"We cannot find the theme.","We kunnen het thema niet vinden.",module,Magento_Theme
"This theme is not editable.","Dit thema kan niet worden bewerkt.",module,Magento_Theme
"You saved the theme.","U heeft het thema opgeslagen.",module,Magento_Theme
